entropy,uncompressed_size,uncompressed_height,uncompressed_width,mean_intensity_value,jpg_compressed_image_size,jpg_compression_ratio,npz_compressed_image_size,npz_compression_ratio,file_name
7.691650694320378,735027,499,491,123,19397,37.893849564365624,1644,447.09671532846716,sorted-11766
7.878949410697258,561000,374,500,130,15584,35.99845995893224,1465,382.93515358361776,sorted-2881
7.622400193353858,513000,342,500,129,14097,36.39072143009151,1413,363.05732484076435,sorted-5136
7.267552778365779,561375,375,499,133,15548,36.1059300231541,1471,381.6281441196465,sorted-7912
7.526857939978401,450240,448,335,89,11996,37.53251083694565,1359,331.30242825607064,sorted-149
7.409022970974449,705087,471,499,113,17327,40.69296473711548,1568,449.6728316326531,sorted-12290
7.552671160339807,561375,375,499,123,15717,35.71769421645352,1472,381.3688858695652,sorted-10487
7.594190538226112,561375,375,499,129,16304,34.43173454367027,1476,380.3353658536585,sorted-9903
7.230715056318753,598800,400,499,77,16128,37.12797619047619,1503,398.40319361277443,sorted-7090
7.870858099896629,601794,402,499,136,17242,34.90279549936202,1502,400.6617842876165,sorted-5693
7.469993404964452,561375,375,499,139,15065,37.263524726186525,1421,395.0562983814215,sorted-1393
6.974948002437558,403650,299,450,114,11895,33.9344262295082,1149,351.30548302872063,sorted-4764
7.706339846830992,225000,250,300,96,7423,30.311194934662534,1141,197.1954425942156,sorted-6173
7.25629922270065,358800,299,400,102,10649,33.69330453563715,1165,307.9828326180257,sorted-9526
7.750714387126082,258120,239,360,114,8788,29.371870732817477,1175,219.67659574468084,sorted-4002
7.666800723554234,410424,392,349,139,11454,35.832372970141435,1323,310.22222222222223,sorted-3779
7.575973910380348,558000,372,500,77,15704,35.53234844625573,1465,380.8873720136519,sorted-9254
7.681700973841444,561000,374,500,107,15690,35.75525812619503,1472,381.1141304347826,sorted-7279
7.487959427789167,201600,224,300,114,6680,30.179640718562876,1119,180.1608579088472,sorted-2301
7.516113475195627,442800,400,369,129,12212,36.25941696691778,1341,330.2013422818792,sorted-8162
7.5409310109420105,606000,404,500,124,16614,36.4752618273745,1512,400.7936507936508,sorted-2329
7.750152814323465,561375,375,499,111,15624,35.930299539170505,1468,382.40803814713894,sorted-5320
7.670139602816847,498000,332,500,112,14719,33.83382023235274,1340,371.64179104477614,sorted-7537
7.649165898718132,606285,405,499,85,17074,35.50925383624224,1509,401.779324055666,sorted-7523
7.886638263401045,678000,452,500,105,18068,37.524905911002875,1580,429.11392405063293,sorted-3745
7.646660734479318,301359,311,323,103,9212,32.713742943986105,1217,247.62448644207066,sorted-4994
7.044253038691125,498501,333,499,187,13196,37.77667474992422,1305,381.99310344827586,sorted-7245
7.371767450740102,561000,374,500,120,15547,36.084131986878496,1435,390.94076655052265,sorted-9283
7.2567937147876025,561375,375,499,143,15230,36.85981615233093,1475,380.59322033898303,sorted-8823
5.508673658585331,561375,375,499,179,12207,45.98795772917179,1454,386.09009628610727,sorted-10685
7.314825300675799,648000,432,500,95,17085,37.92800702370501,1547,418.87524240465416,sorted-9297
7.120215098316738,561375,375,499,55,14930,37.600468854655055,1466,382.9297407912688,sorted-7292
7.685861255967624,395208,264,499,117,12323,32.070761989775214,1313,300.996191926885,sorted-6832
7.466679010041729,564369,377,499,99,15733,35.871671009979025,1471,383.66349422161795,sorted-405
7.887272214388146,658500,439,500,117,17617,37.37866833172504,1559,422.386144964721,sorted-6198
7.584137568521586,565866,499,378,124,14871,38.05164413960056,1480,382.3418918918919,sorted-10861
7.759417997175835,561375,375,499,97,15994,35.09909966237339,1464,383.452868852459,sorted-4610
7.442536608780546,700500,467,500,100,18242,38.4003946935643,1598,438.360450563204,sorted-9334
7.3262427972431885,561375,375,499,131,15525,36.15942028985507,1469,382.14771953710004,sorted-8994
7.1501765977138225,498000,332,500,93,14594,34.123612443469916,1405,354.44839857651243,sorted-2507
7.844420297924253,385416,318,404,138,11351,33.95436525416263,1300,296.4738461538462,sorted-2513
7.7527812312053745,561000,374,500,139,15527,36.13061119340504,1469,381.89244383934647,sorted-8758
7.393317835938449,229680,240,319,133,7750,29.636129032258065,1099,208.98999090081892,sorted-10732
7.726545982580652,561000,374,500,133,16079,34.89022949188382,1473,380.85539714867616,sorted-8016
7.581559314070615,229248,384,199,120,6629,34.582591642781715,1117,205.2354521038496,sorted-3143
7.012766900429204,561000,374,500,85,14944,37.54014989293362,1394,402.4390243902439,sorted-5254
7.557215382420846,690117,461,499,91,18046,38.24210351324393,1590,434.03584905660375,sorted-8770
7.820554827635673,89550,150,199,134,4036,22.18780971258672,1011,88.57566765578635,sorted-7457
7.873893163529791,423600,400,353,116,11896,35.60860793544048,1328,318.9759036144578,sorted-10068
7.596244198964522,450576,336,447,123,12866,35.020674646354735,1365,330.0923076923077,sorted-3157
7.131426936962704,288057,301,319,57,8898,32.3732299393122,1203,239.4488778054863,sorted-8002
7.489307943881811,561000,374,500,112,14977,37.457434733257664,1468,382.1525885558583,sorted-1973
7.487542931938088,576000,500,384,148,15337,37.55623655212884,1490,386.5771812080537,sorted-8957
7.864335579299384,561375,375,499,122,15936,35.22684487951807,1463,383.714969241285,sorted-10097
7.7463468602158105,691188,478,482,128,18023,38.350330133718025,1593,433.8907721280603,sorted-1967
7.380302656423336,344640,359,320,156,9735,35.40215716486903,1254,274.8325358851675,sorted-1797
7.468373393852092,194064,311,208,92,5792,33.505524861878456,1117,173.73679498657117,sorted-565
7.235305588920716,555387,371,499,59,15604,35.59260446039477,1458,380.9238683127572,sorted-6952
7.856033820752245,265503,269,329,128,9131,29.077099989048296,1180,225.00254237288135,sorted-1783
7.513323174968684,561375,375,499,112,15282,36.73439340400471,1477,380.0778605280975,sorted-2705
7.173215144733247,689760,480,479,90,17447,39.53459047400699,1506,458.00796812749,sorted-12455
7.535696256091078,561375,375,499,104,15923,35.25560509954154,1466,382.9297407912688,sorted-9650
7.241870306341375,561375,375,499,89,14857,37.785219088645086,1457,385.2951269732327,sorted-8228
7.525318701500162,561000,500,374,80,14332,39.14317610940552,1451,386.62991040661615,sorted-4406
7.789943765930858,362232,344,351,104,10479,34.56742055539651,1278,283.4366197183099,sorted-5718
7.525734415962595,290790,270,359,118,8898,32.68037761294673,1188,244.77272727272728,sorted-7669
7.42206423284862,303030,390,259,76,8965,33.80145008365867,1213,249.81863149216818,sorted-6577
7.875016699742085,134784,234,192,122,4965,27.146827794561933,1054,127.8785578747628,sorted-11148
7.142965662530241,561000,374,500,75,15224,36.84971098265896,1463,383.45864661654133,sorted-12469
7.163564114717832,573000,500,382,156,13677,41.89515244571178,1472,389.26630434782606,sorted-2739
7.65495061945754,561375,375,499,110,15868,35.377804386186035,1470,381.88775510204084,sorted-11606
7.777383142018585,561000,374,500,137,15379,36.47831458482346,1467,382.41308793456034,sorted-6239
7.8168545780795125,404250,385,350,110,11367,35.56347321192927,1316,307.1808510638298,sorted-1542
6.7398182412193615,229680,240,319,73,7085,32.417784050811576,1016,226.06299212598427,sorted-3355
7.734366062882287,607500,500,405,153,15971,38.03769331914094,1517,400.4614370468029,sorted-3433
7.4544133793025384,561000,374,500,125,15770,35.573874445149016,1474,380.5970149253731,sorted-1224
7.031773354444179,729039,499,487,87,18538,39.32673427554213,1588,459.0925692695214,sorted-983
7.605804832917688,561375,499,375,102,15095,37.189466710831404,1470,381.88775510204084,sorted-5917
7.1298715900039324,498501,333,499,109,13929,35.78871419340943,1398,356.5815450643777,sorted-7872
7.917018063700561,561000,374,500,141,15722,35.682483144638084,1465,382.93515358361776,sorted-12482
7.855324420750482,442500,295,500,118,14315,30.911631156129932,1349,328.02075611564123,sorted-7682
7.306666643327023,618261,413,499,79,17094,36.16830466830467,1502,411.62516644474033,sorted-2088
7.057602318046148,119133,183,217,96,4303,27.686033000232396,1007,118.30486593843098,sorted-773
7.509821949502418,561000,374,500,133,15426,36.367172306495526,1455,385.5670103092784,sorted-2936
7.956314492787815,562500,375,500,125,15561,36.148062463851936,1468,383.1743869209809,sorted-11808
7.325162866179745,353760,335,352,125,9883,35.79479915005565,1268,278.99053627760253,sorted-9862
7.616161416344763,328878,453,242,125,9244,35.5774556469061,1245,264.1590361445783,sorted-9876
7.679273688994803,353886,338,349,108,10612,33.34771956275914,1271,278.4311565696302,sorted-2923
7.6810879675939345,536019,439,407,120,14353,37.34543301052045,1447,370.4346924671735,sorted-11834
